word_ind,ori_word,clip_code,eng_sent,kor_sent,sent_start,sent_end,word_loc,line_loc,whole_eng,whole_kor,word_meaning,video_name,_v_s,_v_e
18,remind,1018019,You remind me of my son.,당신은 내 아들을 생각 나게 해요.,19300,22430,1,7,"Well, sometimes we do center pivot,
but mainly we do lineal  like you see out there.
What is it your business does again?
Something to do with algebra?
Uh... algorithm, actually.
It's for compression.
Ultimately what we're trying to do is...
You remind me of my son.
He's got asperger's too.
Oh, no, I don't uh...
Probably all those pesticides  they put on the crops.
Well, whatever it is your business does,","가끔은 중심 피벗을 하기도 하고
하지만 우리는 주로 바깥에서 보시는 것처럼 온라인을 이용합니다.
당신이 하는 일이 뭐죠?
대수학이랑 관련이 있다고?
어...알고리즘이요, 사실.
압축을 위한 것입니다.
궁극적으로 우리가 하려는 일은...
당신은 내 아들을 생각 나게 해요.
아스페르거도 있어요
오, 아니, 난...
아마 농작물에 살충제를 뿌렸을 거야
당신이 무슨 일을 하든",v. 상기시켜주다,Silicon Valley Season 1 Ep03,392280,425380
18,remind,1018020,It reminds me when I started  Pied Piper in my garage.,내가 차고에서 피리 부는 파이퍼를 시작했을 때를 생각 나게 해,17430,22260,1,6,"Technologies. Technolo-Jesus.
Oh, fuck!
So this is Pied Piper?
This is a billion dollar company?
Not even close. Not yet.
You pack a lot of guys in here.
It reminds me when I started  Pied Piper in my garage.
I kind of miss those days.
Oh, yeah?
I'll tell you what.
Five thousand bucks and the name is yours.","기술. 테크노로 제수스
엿이나 먹어!
그럼, 이 사람이 피리 부는 파이퍼인가요?
여기가 10억달러짜리 회사라고요?
가깝지도 않다. 아직은 아니에요.
여기 남자들을 많이 넣어 둬요.
내가 차고에서 피리 부는 파이퍼를 시작했을 때를 생각 나게 해
그때가 좀 그립네요.
정말, 그래?
제 말을 들어보세요.
5천달러면 이름은 네 거야",v. 상기시켜주다,Silicon Valley Season 1 Ep03,1290010,1322289
18,remind,1018021,This morning you rudely reminded me,오늘 아침에 당신은 무례하게도 나에게 상기시켜 줬어요.,19670,21259,4,7,"And since when do we  have an intern program?
We don't. And when Keith finds that out,
it's gonna be a valuable  business lesson for him.
What? Those are the Pied Piper shirts!
Are you Richard?  - Yeah. Yes.
Ok, look, I fucked up. What do we do now?
Who's ""we""?
This morning you rudely reminded me
that I wasn't a founder  of this company and now
you want me to hold your  hand and help you out?
I don't think so, sister.
This credit card is no good.
Declined.","언제부터 인턴 과정이 있는 거야?
우리는 그렇지 않다. 그리고 키스가 그걸 알게 되면
중요한 사업 교훈이 될 겁니다
뭐?저건 피리 부는 셔츠잖아!
당신이 리처드인가요?-네. 네.
알았어, 내가 망쳤어. 우린 지금 뭐하지?
'우리'가 누구죠?
오늘 아침에 당신은 무례하게도 나에게 상기시켜 줬어요.
내가 이 회사의 창립자가 아니었고 지금은
제가 손을 잡고 도와 드릴까요?
난 그렇게 생각 안 해, 언니.
이 신용 카드는 좋지 않다.
거절하다.",v. 상기시켜주다,Silicon Valley Season 1 Ep03,819220,850780
20,report,1020019,the way you report bugs  on your mobile platform.,모바일 플랫폼에서 버그를 보고하는 방법.,18010,20510,3,6,"Let me hear it:
Disrupt!
Disrupt.
Hello. My name is Saeed Jobrani.
I am the CEO of ImmediBug.
And we're here to revolutionize
the way you report bugs  on your mobile platform.
Happin! will revolutionize location-based  mobile news aggregation as you know it.
We're making the world a better  place, through paxos algorithms","들어 볼게요
해산!
방해하다
안녕하세요. 제 이름은 SaeedJobrani입니다.
나는 임메디부의 최고 경영자이다.
그리고 우리는 혁신을 이루기 위해 여기에 왔습니다.
모바일 플랫폼에서 버그를 보고하는 방법.
Happin!당신이 알고 있는 위치 기반 모바일 뉴스 통합에 혁명을 일으킬 것이다.
우리는 색소폰 알고리즘을 통해 세상을 더 나은 곳으로 만들고 있습니다.","v. 보고하다, 알리다",Silicon Valley Season 1 Ep07,1356650,1386720
20,report,1020020,"uh, file reports, or attend  any Nucleus meetings.",서류를 정리하거나 뉴클레우스 회의에 참석할 수도 있어요,18850,22680,2,5,"can't even describe to another human being?
I say this only to motivate you.
Ok, so I have been instructed to remove you
from the list of employees  assigned to the Nucleus project.
You will no longer receive any  Nucleus related communications,
uh, file reports, or attend  any Nucleus meetings.
Any questions?
Uh, no. That's... That's pretty clear.
Great.
Am I being reassigned to something else?","다른 사람에게 설명할 수도 없나요?
나는 단지 너에게 동기를 주기 위해 이것을 말한다.
좋아요, 그래서 당신을 제거하라는 지시를 받았어요
뉴클레우스 프로젝트에 배정된 직원 명단에서.
당신은 더 이상 핵 관련 통신을 받지 못할 것이다.
서류를 정리하거나 뉴클레우스 회의에 참석할 수도 있어요
질문 있어요?
어, 아니, 그건... 그건 꽤 분명해요.
엄청나
내가 다른 곳으로 재배치되고 있나요?","v. 보고하다, 알리다",Silicon Valley Season 1 Ep04,298680,331780
22,double,1022019,"Hey, uh, a double macchiato for me, dude.","이봐, 어, 나는 더블 마키아토야, 친구.",19860,22010,3,6,"Anyway, he's doing a TED  talks in Palo Alto tonight.
We should try to get in.  - I dropped out of college.
Maybe I should re-enroll  and drop out again.
Try and get the money.
Brogrammers.
Oh, no, no.
Hey, uh, a double macchiato for me, dude.
Yeah.
Hey, Rico, you been working out?
No. No, I have not.
I don't have time to even if I wanted to.","어쨌든, 그는 오늘밤 팔로 알토에서 TED강연을 할 겁니다.
들어가 봐야 해요.-대학을 중퇴했어요.
아마도 다시 등록했다가 다시 자퇴해야 할 것 같아요.
돈을 구해 보세요.
프로그래머들.
오, 이런, 이런.
이봐, 어, 나는 더블 마키아토야, 친구.
그래요.
이봐, 리코, 운동하고 있었어?
아뇨, 없어요
하고 싶어도 할 시간이 없다.",v. 두 배가 되다,Silicon Valley Season 1 Ep01,407900,440420
22,double,1022020,The BK double stacker.,BK더블 스태커,19880,21630,2,4,"Why can't all those fucking VCs?
Pussies, man.
Oh, there we go, thanks.
This is which one?
The BK double stacker.
Fascinating...
Peter, I know that you are
incredibly busy with... this.","왜 그 망할 VC들은 안 되는 거야?
필요한 건 뭐야?
오, 그렇군요, 고마워요.
이건 어떤 거야?
BK더블 스태커
매혹적인...
피터, 나도 알아
믿을 수 없을 정도로 바쁜... 이것.",v. 두 배가 되다,Silicon Valley Season 1 Ep03,575180,605980
22,double,1022021,"Well, I didn't know if you wanted  original Oreos or Double Stuf",오리지널 오크스를 원하는지 더블 스토프를 원하는지 몰랐어요,19520,23510,11,7,"It's Chick-fil-A.
I know, they're on the Christian right,
but darned if that chicken isn't good.
I think the Dark Lord would understand.
Also... a reminder.
If you parked in the Sav-On parking lot,
they do tow.
Well, I didn't know if you wanted  original Oreos or Double Stuf
so I went a little nutty and I got both.
How's it, um...
Fuck. Fuck.  - Kevin?","치킨 필아입니다.
알아요, 그들은 기독교인들의 권리에 있어요
닭이 맛이 없다면 말이야
다크 로드라면 이해할 거야
그리고...생각 나게 해 주는 거야.
만약 당신이 세이버 온 주차장에 주차한다면,
그들은 견인한다.
오리지널 오크스를 원하는지 더블 스토프를 원하는지 몰랐어요
그래서 약간 정신이 이상해 져서 둘 다 먹었어요.
어때요, 음...
젠장, 젠장-케빈?",v. 두 배가 되다,Silicon Valley Season 1 Ep06,989320,1021350
23,contact,1023019,She can't even make eye  contact with the camera.,그녀는 카메라에 눈도 못 맞춘다.,12330,14840,6,6,"Big Head, there is a personal ad section
on this asperger site.
Holy shit, this one is looking for
a ""relationship that has  the potential to become
sexual in nature.""
Boy, is she on the spectrum.
She can't even make eye  contact with the camera.
Richard, can I talk to you for a second?
Solo.  - Mm-hmm.
We need to talk about Pied Piper.","빅 헤드, 개인 광고 란이 있습니다.
이 공격적인 사이트에 접속할 수 있잖아요
세상에, 이 사람이 찾고 있는 건
될 가능성이 있는 관계
성적 기질의\""
얘야, 그녀는 스펙트럼에 있어.
그녀는 카메라에 눈도 못 맞춘다.
리처드, 잠깐 얘기 좀 할 수 있을까요?
솔로로-음-흠.
피리 부는 사나이에 대해 얘기해 보자.",v. 연락하다,Silicon Valley Season 1 Ep01,193250,218880
23,contact,1023020,I've made contact with a  programmer whose cloud architecture,클라우드 아키텍처를 사용하는 프로그래머와 연락을 했습니다.,18050,20719,2,6,"You just don't know cloud,
this tiny, little, shitty area,
which is becoming super important,
and in many ways is the  future of computing.
That sort of went south on me, but  you understand what I'm saying.
I've already talked to Peter Gregory  about insourcing a consultant.
I've made contact with a  programmer whose cloud architecture
is supposed to be insane.  They call him The Carver.
The Carver? That Black Hat guy who  apparently hacked into the Bank of America
and took down their entire  system, that The Carver?","넌 구름을 몰라
이 작고, 작고, 엉망인 지역은
엄청나게 중요해 지고 있어요
그리고 많은 면에서 컴퓨터의 미래가 있다.
그런 식으로 화가 나긴 했지만 내 말을 이해할 거야
나는 이미 피터 그레고리와 컨설턴트를 소개한 적이 있다.
클라우드 아키텍처를 사용하는 프로그래머와 연락을 했습니다.
미친 게 틀림없어요  그들은 그를 Carver라고 부른다.
카버 씨? 미국 은행에 침입한 것으로 보이는 검은 모자를 쓴 남자
그리고 그들의 전체 시스템을 없앴어요, 카버 씨?",v. 연락하다,Silicon Valley Season 1 Ep06,94090,125730
24,appreciate,1024020,But does anyone appreciate that?,하지만 누군가는 그것을 좋아할까요?,19470,20930,3,6,"So, um... can you kind of catch me up on  what you see as your role in the company?
What do you do?
What do I do?
System architecture.  Networking and security.
No one in this house can touch me on that.
Ok, that's good to know.
But does anyone appreciate that?
While you were busy  minoring in gender studies
and singing a capella at Sarah Lawrence,
I was gaining root access to NSA servers.","그래서, 음... 당신이 회사에서 당신의 역할로 생각하는 것을 저에게 알려 주실 수 있나요?
무슨 일을 하세요?
내가 어떻게 해야 하나요?
시스템 아키텍처.  네트워킹 및 보안.
이 집에 있는 누구도 그것에 대해 나를 건드릴 수 없다.
알았어요, 좋은 소식이네요.
하지만 누군가는 그것을 좋아할까요?
당신이 성 연구에서 부전공으로 공부하느라 바쁠 때
사라 로렌스에서 아카펠라를 하면서
NSA서버에 대한 루트 액세스 권한을 얻고 있었어요",v. 감상하다,Silicon Valley Season 1 Ep02,785930,815700
24,appreciate,1024021,"Uh, yeah. Appreciate it.  - All right, man.","어, 그래. 고마워요.- 알았어, 친구.",20380,23260,2,8,"What?! Jesus Christ!
What... Why would you stab a plumber?
All right. It was worth a try.
Thanks anyway, Chuy.
Wait. Just go ahead and leave the mural.
I like looking at it.
And plus, I think I know what kind  of logo you white boys might like.
Uh, that's amazing. Thank you, Chuy!
Uh, yeah. Appreciate it.  - All right, man.
Yes, one of those too.  - All right.
Another one down.  - Did you really?","뭐라고요?세상에!
왜 배관공을 찌른 거야?
좋아요. 그건 시도해볼 만했다.
어쨌든 고마워, 추이이.
잠깐, 그냥 벽화는 놔두고 가
나는 그것을 보는 것을 좋아한다.
게다가 너희 백인 애들이 좋아할 만한 로고도 알아
어, 놀랍네요. 고마워, 추이이!
어, 그래. 고마워요.- 알았어, 친구.
네, 그것들 중 하나도요.- 좋아요.
한명 더 죽었어.-정말 그랬어?",v. 감상하다,Silicon Valley Season 1 Ep05,1437100,1470900
24,appreciate,1024022,"I feel like we don't appreciate you enough,",우리가 당신을 충분히 고마워하지 않는 것 같아요,18930,20840,5,6,"OK?  - OK.
Of course I'm safe. I backup my  whole system like five times a day.
So... uh, Jared, hey,
thank you.
For what?
Uh, you know, everything.
I feel like we don't appreciate you enough,
so thank you.
Are you... are you crying?
Are you crying?","알았니? - 알았어.
당연히 안전해요. 나는 하루에 다섯번 정도 시스템 전체를 백업한다.
그럼...어, 제어드, 안녕하세요
감사합니다.
뭐 때문이지요?
어, 있잖아요, 전부요.
우리가 당신을 충분히 고마워하지 않는 것 같아요
감사합니다.
당신은... 너 울고 있는 거니?
너 울고 있는 거니?",v. 감상하다,Silicon Valley Season 1 Ep07,1252760,1282560
